ComplexID,PondID,SiteID,Year,Survey Number,Site Name,Date,WaterTemp.Site,Air Temp,Conductivity,Weather,CatchOfDay,Time,SampleID,Species,SVL(TL),A/T,WaterTemp.Nearest,Symptoms,Mortality,RanaLoad,BDLoad,,Notes
12,03,12-03,2022,03,IndianBrook-03,8/15/2022,13.2,17.1,0.0,Clear skies,13,11:34,12-03-03-13,GF,5.9,A,18.2,,,,,,
08,01,08-01,2022,03,Harms Way-01,8/25/2022,23.0,21.3,,Cloudy,01,12:00,08-01-03-01,GF,3.9,T,18.5,,,,,,
08,01,08-01,2022,03,Harms Way-01,8/25/2022,23.0,21.3,,Cloudy,02,12:18,08-01-03-02,AB,7.1,A,23.7,,,,,,
08,01,08-01,2022,03,Harms Way-01,8/25/2022,23.0,21.3,,Cloudy,03,12:23,08-01-03-03,GF,2.9,A,23.7,,,,,,
08,01,08-01,2022,03,Harms Way-01,8/25/2022,23.0,21.3,,Cloudy,04,12:31,08-01-03-04,PF,2.3,T,24.5,,,,,,
08,01,08-01,2022,03,Harms Way-01,8/25/2022,23.0,21.3,,Cloudy,05,12:33,08-01-03-05,PF,2.2,T,24.2,,,,,,
08,01,08-01,2022,03,Harms Way-01,8/25/2022,23.0,21.3,,Cloudy,06,12:41,08-01-03-06,GF,4.1,T,24.6,,,,,,
08,01,08-01,2022,03,Harms Way-01,8/25/2022,23.0,21.3,,Cloudy,07,12:43,08-01-03-07,GF,5.1,A,24.5,,,,,,Has leech
08,01,08-01,2022,03,Harms Way-01,8/25/2022,23.0,21.3,,Cloudy,08,1:01,08-01-03-08,GF,2.9,T,25.5,,,,,,
08,01,08-01,2022,03,Harms Way-01,8/25/2022,23.0,21.3,,Cloudy,09,1:09,08-01-03-09,PF,2.2,T,25.3,,,,,,
08,01,08-01,2022,03,Harms Way-01,8/25/2022,23.0,21.3,,Cloudy,10,1:21,08-01-03-10,PF,2.2,T,25.5,,,,,,
08,01,08-01,2022,03,Harms Way-01,8/25/2022,23.0,21.3,,Cloudy,11,1:24,08-01-03-11,PF,2.4,T,25.8,,,,,,
08,01,08-01,2022,03,Harms Way-01,8/25/2022,23.0,21.3,,Cloudy,12,1:33,08-01-03-12,GF,6.6,A,23.9,,,,,,Cut/scar on bottom right of mouth
08,02,08-02,2022,03,Harms Way-02,8/25/2022,23.0,19.5,,Cloudy,01,9:59,08-02-03-01,GF,3.6,T,22.9,,,,,,
08,02,08-02,2022,03,Harms Way-02,8/25/2022,23.0,19.5,,Cloudy,02,10:02,08-02-03-02,GF,3.5,T,22.9,,,,,,
08,02,08-02,2022,03,Harms Way-02,8/25/2022,23.0,19.5,,Cloudy,03,10:06,08-02-03-03,GF,4.2,A,23.0,,,,,,
08,02,08-02,2022,03,Harms Way-02,8/25/2022,23.0,19.5,,Cloudy,04,10:06,08-02-03-04,GF,7.5,A,23.1,,,,,,
08,02,08-02,2022,03,Harms Way-02,8/25/2022,23.0,19.5,,Cloudy,05,10:10,08-02-03-05,GF,5.7,A,23.0,,,,,,
08,02,08-02,2022,03,Harms Way-02,8/25/2022,23.0,19.5,,Cloudy,06,10:13,08-02-03-06,GF,6.3,T,22.9,,,,,,
08,02,08-02,2022,03,Harms Way-02,8/25/2022,23.0,19.5,,Cloudy,07,10:16,08-02-03-07,GF,3.3,A,23.0,,,,,,
08,02,08-02,2022,03,Harms Way-02,8/25/2022,23.0,19.5,,Cloudy,08,10:19,08-02-03-08,GF,7.0,T,22.9,,,,,,
08,02,08-02,2022,03,Harms Way-02,8/25/2022,23.0,19.5,,Cloudy,09,10:24,08-02-03-09,GF,8.1,T,22.8,,,,,,
08,02,08-02,2022,03,Harms Way-02,8/25/2022,23.0,19.5,,Cloudy,10,10:25,08-02-03-10,GF,6.7,A,22.9,,,,,,
08,02,08-02,2022,03,Harms Way-02,8/25/2022,23.0,19.5,,Cloudy,11,10:36,08-02-03-11,GF,7.4,A,22.8,,,,,,
08,02,08-02,2022,03,Harms Way-02,8/25/2022,23.0,19.5,,Cloudy,12,10:47,08-02-03-12,GF,7.8,A,23.1,,,,,,
07,02,07-02,2022,03,Rocky Pond - RTLD,8/22/2022,22.5,24.2,,Overcast,01,9:57,07-02-03-01,GF,22.5,A,22.5,,,,,,
07,02,07-02,2022,03,Rocky Pond - RTLD,8/22/2022,22.5,24.2,,Overcast,02,10:50,07-02-03-02,GF,23.7,T,23.7,,,,,,
07,02,07-02,2022,03,Rocky Pond - RTLD,8/22/2022,22.5,24.2,,Overcast,03,11:06,07-02-03-03,GF,25.8,T,25.8,,,,,,
07,02,07-02,2022,03,Rocky Pond - RTLD,8/22/2022,22.5,24.2,,Overcast,04,11:11,07-02-03-04,GF,23.9,T,23.9,Slightly red hind limbs,,,,,
07,02,07-02,2022,03,Rocky Pond - RTLD,8/22/2022,22.5,24.2,,Overcast,05,11:18,07-02-03-05,GF,26.2,A,26.2,,,,,,
07,02,07-02,2022,03,Rocky Pond - RTLD,8/22/2022,22.5,24.2,,Overcast,06,11:22,07-02-03-06,GF,26.8,A,26.8,,,,,,
07,02,07-02,2022,03,Rocky Pond - RTLD,8/22/2022,22.5,24.2,,Overcast,07,11:22,07-02-03-07,GF,25.6,A,25.6,Reddish hind limbs,,,,,Has tail
07,02,07-02,2022,03,Rocky Pond - RTLD,8/22/2022,22.5,24.2,,Overcast,08,11:35,07-02-03-08,AB,23.3,A,23.3,,,,,,
07,02,07-02,2022,03,Rocky Pond - RTLD,8/22/2022,22.5,24.2,,Overcast,09,11:41,07-02-03-09,AB,23.1,A,23.1,,,,,,
07,02,07-02,2022,03,Rocky Pond - RTLD,8/22/2022,22.5,24.2,,Overcast,10,11:47,07-02-03-10,AB,23.9,A,23.9,,,,,,
07,02,07-02,2022,03,Rocky Pond - RTLD,8/22/2022,22.5,24.2,,Overcast,11,11:54,07-02-03-11,AB,23.3,A,23.3,,,,,,
07,02,07-02,2022,03,Rocky Pond - RTLD,8/22/2022,22.5,24.2,,Overcast,12,11:55,07-02-03-12,GF,23.6,A,23.6,,,,,,
10,01,10-01,2022,03,CampJohnson-01,8/23/2022,24.8,24.8,,Overcast,01,8:53,10-01-03-01,GF,3.9,A,24.5,,,,,,
10,01,10-01,2022,03,CampJohnson-01,8/23/2022,24.8,24.8,,Overcast,02,8:52,10-01-03-02,GF,3.9,T,24.6,,,,,,
10,01,10-01,2022,03,CampJohnson-01,8/23/2022,24.8,24.8,,Overcast,03,9:29,10-01-03-03,GF,5.0,A,24.4,,,,,,
10,01,10-01,2022,03,CampJohnson-01,8/23/2022,24.8,24.8,,Overcast,04,9:40,10-01-03-04,GF,3.5,A,24.2,,,,,,
10,01,10-01,2022,03,CampJohnson-01,8/23/2022,24.8,24.8,,Overcast,05,9:41,10-01-03-05,GF,3.6,A,24.7,,,,,,
10,01,10-01,2022,03,CampJohnson-01,8/23/2022,24.8,24.8,,Overcast,06,9:44,10-01-03-06,GF,4.1,A,24.3,,,,,,
10,01,10-01,2022,03,CampJohnson-01,8/23/2022,24.8,24.8,,Overcast,07,9:45,10-01-03-07,GF,4.3,A,24.7,,,,,,
10,01,10-01,2022,03,CampJohnson-01,8/23/2022,24.8,24.8,,Overcast,08,9:47,10-01-03-08,GF,3.1,T,,,,,,,
10,01,10-01,2022,03,CampJohnson-01,8/23/2022,24.8,24.8,,Overcast,09,9:50,10-01-03-09,GF,4.1,T,24.4,,,,,,
10,01,10-01,2022,03,CampJohnson-01,8/23/2022,24.8,24.8,,Overcast,10,9:50,10-01-03-10,GF,4.0,T,24.6,,,,,,
10,01,10-01,2022,03,CampJohnson-01,8/23/2022,24.8,24.8,,Overcast,11,9:54,10-01-03-11,GF,4.9,A,24.2,,,,,,
10,01,10-01,2022,03,CampJohnson-01,8/23/2022,24.8,24.8,,Overcast,12,9:57,10-01-03-12,GF,4.3,A,23.9,,,,,,
10,03,10-03,2022,03,Camp Johnson-03,8/24/2022,21.8,22.6,,Cloudy,01,9:04,10-03-03-01,GF,3.1,T,21.8,,,,,,
10,03,10-03,2022,03,Camp Johnson-03,8/24/2022,21.8,22.6,,Cloudy,02,9:06,10-03-03-02,GF,3.8,A,21.8,,,,,,
10,03,10-03,2022,03,Camp Johnson-03,8/24/2022,21.8,22.6,,Cloudy,03,9:07,10-03-03-03,GF,3.7,A,21.6,,,,,,
10,03,10-03,2022,03,Camp Johnson-03,8/24/2022,21.8,22.6,,Cloudy,04,9:11,10-03-03-04,GF,3.5,T,21.5,,,,,,
10,03,10-03,2022,03,Camp Johnson-03,8/24/2022,21.8,22.6,,Cloudy,05,9:11,10-03-03-05,GF,3.3,T,21.3,,,,,,
10,03,10-03,2022,03,Camp Johnson-03,8/24/2022,21.8,22.6,,Cloudy,06,9:15,10-03-03-06,GF,3.7,T,21.3,,,,,,
10,03,10-03,2022,03,Camp Johnson-03,8/24/2022,21.8,22.6,,Cloudy,07,9:17,10-03-03-07,GF,4.2,T,21.2,,,,,,
10,03,10-03,2022,03,Camp Johnson-03,8/24/2022,21.8,22.6,,Cloudy,08,9:18,10-03-03-08,GF,4.4,A,21.5,,,,,,
10,03,10-03,2022,03,Camp Johnson-03,8/24/2022,21.8,22.6,,Cloudy,09,9:21,10-03-03-09,GF,4.5,A,21.2,,,,,,
10,03,10-03,2022,03,Camp Johnson-03,8/24/2022,21.8,22.6,,Cloudy,10,9:25,10-03-03-10,GF,3.7,A,21.2,,,,,,
10,03,10-03,2022,03,Camp Johnson-03,8/24/2022,21.8,22.6,,Cloudy,11,9:29,10-03-03-11,GF,3.4,A,21.8,,,,,,
10,03,10-03,2022,03,Camp Johnson-03,8/24/2022,21.8,22.6,,Cloudy,12,9:33,10-03-03-12,GF,3.5,A,21.6,,,,,,
10,02,10-02,2022,03,Camp Johnson-02,8/24/2022,28.6,27.8,,Sunny,01,11:45,10-02-03-01,GF,4.3,T,26.0,,,,,,
10,02,10-02,2022,03,Camp Johnson-02,8/24/2022,28.6,27.8,,Sunny,02,11:54,10-02-03-02,GF,4.2,T,29.6,,,,,,
10,02,10-02,2022,03,Camp Johnson-02,8/24/2022,28.6,27.8,,Sunny,03,12:02,10-02-03-03,GF,4.6,T,28.9,,,,,,
10,02,10-02,2022,03,Camp Johnson-02,8/24/2022,28.6,27.8,,Sunny,04,12:05,10-02-03-04,GF,3.1,A,28.9,,,,,,
10,02,10-02,2022,03,Camp Johnson-02,8/24/2022,28.6,27.8,,Sunny,05,12:19,10-02-03-05,GF,4.0,T,31.6,,,,,,
10,02,10-02,2022,03,Camp Johnson-02,8/24/2022,28.6,27.8,,Sunny,06,12:26,10-02-03-06,GF,3.5,A,31.5,,,,,,
10,02,10-02,2022,03,Camp Johnson-02,8/24/2022,28.6,27.8,,Sunny,07,12:29,10-02-03-07,GF,4.4,T,31.2,,,,,,
10,02,10-02,2022,03,Camp Johnson-02,8/24/2022,28.6,27.8,,Sunny,08,12:32,10-02-03-08,GF,4.2,T,31.2,,,,,,
10,02,10-02,2022,03,Camp Johnson-02,8/24/2022,28.6,27.8,,Sunny,09,12:38,10-02-03-09,GF,3.9,T,32.8,,,,,,
10,02,10-02,2022,03,Camp Johnson-02,8/24/2022,28.6,27.8,,Sunny,10,12:37,10-02-03-10,GF,4.4,A,30.7,,,,,,
10,02,10-02,2022,03,Camp Johnson-02,8/24/2022,28.6,27.8,,Sunny,11,12:38,10-02-03-11,GF,3.6,A,32.8,,,,,,
10,02,10-02,2022,03,Camp Johnson-02,8/24/2022,28.6,27.8,,Sunny,12,12:44,10-02-03-12,GF,4.1,A,30.2,,,,,,
01,01,01-01,2024,01,BirdsOfVT,5/21/2024,19.8,22.8,12.1,Partly cloudy,01,9:56,24-01-01-01-01,GF,6.5,A,20.5,,,,,,
01,01,01-01,2024,01,BirdsOfVT,5/21/2024,19.8,22.8,12.1,Partly cloudy,02,10:06,24-01-01-01-02,GF,6.7,A,20.2,,,,,,
01,01,01-01,2024,01,BirdsOfVT,5/21/2024,19.8,22.8,12.1,Partly cloudy,03,10:29,24-01-01-01-03,GF,6.9,T,21.1,,,,,,
01,01,01-01,2024,01,BirdsOfVT,5/21/2024,19.8,22.8,12.1,Partly cloudy,04,11:00,24-01-01-01-04,RSN,8.9,A,23.2,,,,,,
01,01,01-01,2024,01,BirdsOfVT,5/21/2024,19.8,22.8,12.1,Partly cloudy,05,11:04,24-01-01-01-05,PF,2.4,T,21.9,,,,,,
01,01,01-01,2024,01,BirdsOfVT,5/21/2024,19.8,22.8,12.1,Partly cloudy,06,11:17,24-01-01-01-06,GF,8.1,A,22.1,,,,,,
01,01,01-01,2024,01,BirdsOfVT,5/21/2024,19.8,22.8,12.1,Partly cloudy,07,12:19,24-01-01-01-07,GF,6.8,A,23.5,,,,,,
01,01,01-01,2024,01,BirdsOfVT,5/21/2024,19.8,22.8,12.1,Partly cloudy,08,12:22,24-01-01-01-08,RSN,9.0,A,23.5,,,,,,
01,01,01-01,2024,01,BirdsOfVT,5/21/2024,19.8,22.8,12.1,Partly cloudy,09,12:29,24-01-01-01-09,GF,6.0,A,23.8,,,,,,
01,01,01-01,2024,01,BirdsOfVT,5/21/2024,19.8,22.8,12.1,Partly cloudy,10,12:32,24-01-01-01-10,RSN,8.2,A,23.8,,,,,,
01,01,01-01,2024,01,BirdsOfVT,5/21/2024,19.8,22.8,12.1,Partly cloudy,11,12:35,24-01-01-01-11,GF,6.0,T,23.8,,,,,,
01,01,01-01,2024,01,BirdsOfVT,5/21/2024,19.8,22.8,12.1,Partly cloudy,12,12:38,24-01-01-01-12,GF,6.1,T,23.3,,,,,,
01,01,01-01,2024,02,BirdsOfVT,6/21/2024,24.3,21.6,,Cloudy w/ rain,01,10:07,24-01-01-02-01,GF,6.9,T,24.9,,,,,,
01,01,01-01,2024,02,BirdsOfVT,6/21/2024,24.3,21.6,,Cloudy w/ rain,02,10:23,24-01-01-02-02,GF,7.0,T,25.3,,,,,,
01,01,01-01,2024,02,BirdsOfVT,6/21/2024,24.3,21.6,,Cloudy w/ rain,03,10:34,24-01-01-02-03,GF,8.5,A,25.1,,,,,,
01,01,01-01,2024,02,BirdsOfVT,6/21/2024,24.3,21.6,,Cloudy w/ rain,04,10:41,24-01-01-02-04,GF,5.5,T,25.5,,,,,,
01,01,01-01,2024,02,BirdsOfVT,6/21/2024,24.3,21.6,,Cloudy w/ rain,05,10:49,24-01-01-02-05,GF,4.8,T,25.3,,,,,,
01,01,01-01,2024,02,BirdsOfVT,6/21/2024,24.3,21.6,,Cloudy w/ rain,06,10:53,24-01-01-02-06,GF,7.7,A,25.3,,,,,,
01,01,01-01,2024,02,BirdsOfVT,6/21/2024,24.3,21.6,,Cloudy w/ rain,07,11:54,24-01-01-02-07,RSN,9.6,A,25.9,,,,,,
01,01,01-01,2024,02,BirdsOfVT,6/21/2024,24.3,21.6,,Cloudy w/ rain,08,12:15,24-01-01-02-08,AB,9.1,A,26.8,,,,,,
01,01,01-01,2024,02,BirdsOfVT,6/21/2024,24.3,21.6,,Cloudy w/ rain,09,12:16,24-01-01-02-09,RSN,9.4,A,25.9,,,,,,
01,01,01-01,2024,02,BirdsOfVT,6/21/2024,24.3,21.6,,Cloudy w/ rain,10,12:24,24-01-01-02-10,GF,7.4,T,26.8,,,,,,
01,01,01-01,2024,02,BirdsOfVT,6/21/2024,24.3,21.6,,Cloudy w/ rain,11,12:24,24-01-01-02-11,RSN,9.1,A,26.5,,,,,,
01,01,01-01,2024,02,BirdsOfVT,6/21/2024,24.3,21.6,,Cloudy w/ rain,12,12:30,24-01-01-02-12,GF,5.4,A,26.2,,,,,,
01,01,01-01,2024,03,BirdsOfVT,7/17/2024,23.5,25.2,,Cloudy,01,10:16,24-01-01-03-01,GF,5.9,T,22.5,,,,,,
01,01,01-01,2024,03,BirdsOfVT,7/17/2024,23.5,25.2,,Cloudy,02,10:15,24-01-01-03-02,GF,3.0,A,23.5,,,,,,
01,01,01-01,2024,03,BirdsOfVT,7/17/2024,23.5,25.2,,Cloudy,03,10:20,24-01-01-03-03,GF,7.2,T,22.5,,,,,,
01,01,01-01,2024,03,BirdsOfVT,7/17/2024,23.5,25.2,,Cloudy,04,10:25,24-01-01-03-04,GF,2.9,A,22.5,,,,,,
01,01,01-01,2024,03,BirdsOfVT,7/17/2024,23.5,25.2,,Cloudy,05,10:25,24-01-01-03-05,GF,2.4,A,23.7,,,,,,
01,01,01-01,2024,03,BirdsOfVT,7/17/2024,23.5,25.2,,Cloudy,06,10:38,24-01-01-03-06,GF,6.6,T,23.8,,,,,,
01,01,01-01,2024,03,BirdsOfVT,7/17/2024,23.5,25.2,,Cloudy,07,10:49,24-01-01-03-07,GF,2.6,T,23.2,,,,,,
01,01,01-01,2024,03,BirdsOfVT,7/17/2024,23.5,25.2,,Cloudy,08,10:55,24-01-01-03-08,GF,2.9,A,23.9,,,,,,
01,01,01-01,2024,03,BirdsOfVT,7/17/2024,23.5,25.2,,Cloudy,09,,24-01-01-03-09,GF,2.7,A,23.7,,,,,,
01,01,01-01,2024,03,BirdsOfVT,7/17/2024,23.5,25.2,,Cloudy,10,11:06,24-01-01-03-10,RSN,9.5,A,24.4,,,,,,
01,01,01-01,2024,03,BirdsOfVT,7/17/2024,23.5,25.2,,Cloudy,11,11:12,24-01-01-03-11,GF,3.0,A,24.5,,,,,,
01,01,01-01,2024,03,BirdsOfVT,7/17/2024,23.5,25.2,,Cloudy,12,11:16,24-01-01-03-12,GF,2.9,A,24.5,,,,,,Missing foot
02,01,02-01,2024,01,AudobonCenter,5/22/2024,21.8,24.1,,Sunny,01,9:47,24-02-01-01-01,GF,6.6,A,21.3,,,,,,
02,01,02-01,2024,01,AudobonCenter,5/22/2024,21.8,24.1,,Sunny,02,9:52,24-02-01-01-02,GF,7.1,A,20.7,,,,,,
02,01,02-01,2024,01,AudobonCenter,5/22/2024,21.8,24.1,,Sunny,03,10:00,24-02-01-01-03,GF,7.4,A,20.9,,,,,,
02,01,02-01,2024,01,AudobonCenter,5/22/2024,21.8,24.1,,Sunny,04,10:05,24-02-01-01-04,GF,4.3,A,22.3,,,,,,
02,01,02-01,2024,01,AudobonCenter,5/22/2024,21.8,24.1,,Sunny,05,10:19,24-02-01-01-05,GF,6.0,A,22.9,,,,,,
02,01,02-01,2024,01,AudobonCenter,5/22/2024,21.8,24.1,,Sunny,06,10:28,24-02-01-01-06,GF,7.5,A,20.6,,,,,,
02,01,02-01,2024,01,AudobonCenter,5/22/2024,21.8,24.1,,Sunny,07,12:17,24-02-01-01-07,GF,6.3,A,28.3,,,,,,
02,01,02-01,2024,01,AudobonCenter,5/22/2024,21.8,24.1,,Sunny,08,12:43,24-02-01-01-08,GF,7.0,A,32.0,,,,,,
02,01,02-01,2024,01,AudobonCenter,5/22/2024,21.8,24.1,,Sunny,09,14:03,24-02-01-01-09,GF,7.1,A,28.0,,,,,,
02,01,02-01,2024,01,AudobonCenter,5/22/2024,21.8,24.1,,Sunny,10,13:31,24-02-01-01-10,GF,7.2,T,20.2,,,,,,
02,01,02-01,2024,01,AudobonCenter,5/22/2024,21.8,24.1,,Sunny,11,14:09,24-02-01-01-11,GF,6.3,A,30.1,,,,,,
02,01,02-01,2024,01,AudobonCenter,5/22/2024,21.8,24.1,,Sunny,12,14:20,24-02-01-01-12,GF,3.6,A,22.8,,,,,,
02,01,02-01,2024,02,AudobonCenter,6/24/2024,22.0,20.0,,Rainy,01,9:16,24-02-01-02-01,GF,7.6,A,21.5,,,,,,
02,01,02-01,2024,02,AudobonCenter,6/24/2024,22.0,20.0,,Rainy,02,9:32,24-02-01-02-02,GF,8.0,A,21.3,,,,,,
02,01,02-01,2024,02,AudobonCenter,6/24/2024,22.0,20.0,,Rainy,03,9:52,24-02-01-02-03,GF,2.7,A,22.0,,,,,,
02,01,02-01,2024,02,AudobonCenter,6/24/2024,22.0,20.0,,Rainy,04,10:53,24-02-01-02-04,GF,7.9,T,23.5,,,,,,
02,01,02-01,2024,02,AudobonCenter,6/24/2024,22.0,20.0,,Rainy,05,10:57,24-02-01-02-05,GF,7.6,T,23.5,,,,,,
02,01,02-01,2024,02,AudobonCenter,6/24/2024,22.0,20.0,,Rainy,06,11:13,24-02-01-02-06,GF,3.3,T,22.3,,,,,,
02,01,02-01,2024,02,AudobonCenter,6/24/2024,22.0,20.0,,Rainy,07,12:31,24-02-01-02-07,GF,2.9,A,20.4,,,,,,
02,01,02-01,2024,02,AudobonCenter,6/24/2024,22.0,20.0,,Rainy,08,12:45,24-02-01-02-08,GF,6.9,A,19.2,,,,,,
02,01,02-01,2024,02,AudobonCenter,6/24/2024,22.0,20.0,,Rainy,09,12:49,24-02-01-02-09,GF,3.1,A,18.5,,,,,,
02,01,02-01,2024,02,AudobonCenter,6/24/2024,22.0,20.0,,Rainy,10,13:02,24-02-01-02-10,GF,5.4,A,21.1,,,,,,
02,01,02-01,2024,02,AudobonCenter,6/24/2024,22.0,20.0,,Rainy,11,13:15,24-02-01-02-11,GF,7.8,A,20.7,,,,,,
02,01,02-01,2024,02,AudobonCenter,6/24/2024,22.0,20.0,,Rainy,12,13:27,24-02-01-02-12,GF,3.2,A,20.3,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,01,10:01,24-02-01-03-01,GF,4.0,T,23.9,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,02,10:12,24-02-01-03-02,GF,2.8,A ,24.6,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,03,10:33,24-02-01-03-03,AB,7.0,A ,20.5,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,04,10:34,24-02-01-03-04,GF,2.6,A ,19.2,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,05,10:42,24-02-01-03-05,GF,3.2,T,24.5,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,06,10:44,24-02-01-03-06,GF,6.6,T,19.6,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,07,10:57,24-02-01-03-07,GF,6.7,A ,19.8,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,08,11:03,24-02-01-03-08,GF,2.6,A ,21.0,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,09,11:09,24-02-01-03-09,GF,2.7,A ,21.2,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,10,11:22,24-02-01-03-10,GF,5.7,A ,21.9,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,11,11:29,24-02-01-03-11,GF,2.8,A ,25.4,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,12,12:10,24-02-01-03-12,GF,3.5,A ,26.0,,,,,,
02,01,02-01,2024,03,AudobonCenter,7/18/2024,23.5,20.5,,Sunny,13,12:12,24-02-01-03-13,GF,3.6,A ,26.0,,,,,,
03,01,03-01,2024,01,GilletPond,6/11/2024,16.1,15.3,,Cloudy ,1,10:22,24-03-01-01-1,GF,6.2,T,14.5,,,,,,
03,01,03-01,2024,01,GilletPond,6/11/2024,16.1,15.3,,Cloudy ,2,10:28,24-03-01-01-2,GF,5.0,A ,15.3,,,,,,
03,01,03-01,2024,01,GilletPond,6/11/2024,16.1,15.3,,Cloudy ,3,10:29,24-03-01-01-3,GF,6.3,A ,15.2,,,,,,
03,01,03-01,2024,01,GilletPond,6/11/2024,16.1,15.3,,Cloudy ,4,10:35,24-03-01-01-4,GF,4.1,A ,15.4,,,,,,
03,01,03-01,2024,01,GilletPond,6/11/2024,16.1,15.3,,Cloudy ,5,10:35,24-03-01-01-5,GF,5.0,A ,15.8,,,,,,
03,01,03-01,2024,01,GilletPond,6/11/2024,16.1,15.3,,Cloudy ,6,10:52,24-03-01-01-6,GF,4.5,T,15.3,,,,,,
03,01,03-01,2024,01,GilletPond,6/11/2024,16.1,15.3,,Cloudy ,7,11:04,24-03-01-01-7,GF,6.9,T,16.8,,,,,,
03,01,03-01,2024,01,GilletPond,6/11/2024,16.1,15.3,,Cloudy ,8,11:24,24-03-01-01-8,GF,6.1,A ,15.2,,,,,,
03,01,03-01,2024,01,GilletPond,6/11/2024,16.1,15.3,,Cloudy ,9,11:33,24-03-01-01-9,GF,5.6,A ,15.5,,,,,,
03,01,03-01,2024,01,GilletPond,6/11/2024,16.1,15.3,,Cloudy ,10,11:42,24-03-01-01-10,GF,6.7,A ,15.3,,,,,,
03,01,03-01,2024,01,GilletPond,6/11/2024,16.1,15.3,,Cloudy ,11,11:42,24-03-01-01-11,GF,6.0,A ,15.5,,,,,,
03,01,03-01,2024,01,GilletPond,6/11/2024,16.1,15.3,,Cloudy ,12,11:53,24-03-01-01-12,GF,5.5,A ,16.2,,,,,,
03,01,03-01,2024,02,GilletPond,7/10/2024,24.8,24.8,,Cloudy ,1,9:41,24-03-01-02-1,GF,6.2,A ,23.3,,,,,,
03,01,03-01,2024,02,GilletPond,7/10/2024,24.8,24.8,,Cloudy ,2,9:47,24-03-01-02-2,GF,3.0,A ,23.3,,,,,,
03,01,03-01,2024,02,GilletPond,7/10/2024,24.8,24.8,,Cloudy ,3,9:57,24-03-01-02-3,GF,6.0,A ,22.9,,,,,,
03,01,03-01,2024,02,GilletPond,7/10/2024,24.8,24.8,,Cloudy ,4,10:11,24-03-01-02-4,GF,6.6,A ,20.4,,,,,,
03,01,03-01,2024,02,GilletPond,7/10/2024,24.8,24.8,,Cloudy ,5,10:16,24-03-01-02-5,GF,7.0,A ,20.3,,,,,,MissingLeg
03,01,03-01,2024,02,GilletPond,7/10/2024,24.8,24.8,,Cloudy ,6,11:14,24-03-01-02-6,GF,6.3,A ,23.6,,,,,,
03,01,03-01,2024,02,GilletPond,7/10/2024,24.8,24.8,,Cloudy ,7,11:18,24-03-01-02-7,GF,7.9,A ,23.5,,,,,,
03,01,03-01,2024,02,GilletPond,7/10/2024,24.8,24.8,,Cloudy ,8,11:22,24-03-01-02-8,GF,5.5,A ,23.9,,,,,,
04,01,04-01,2024,01,FrogAlley,6/20/2024,26.3,26.2,,Sunny ,1,9:57,24-04-01-01-1,GF,2.6,A ,23.8,,,,,,SmallTailNub
04,01,04-01,2024,01,FrogAlley,6/20/2024,26.3,26.2,,Sunny ,2,9:59,24-04-01-01-2,GF,7.5,A ,23.8,,Dead,,,,
04,01,04-01,2024,01,FrogAlley,6/20/2024,26.3,26.2,,Sunny ,3,10:16,24-04-01-01-3,GF,2.8,A ,26.9,,,,,,
04,01,04-01,2024,01,FrogAlley,6/20/2024,26.3,26.2,,Sunny ,4,10:31,24-04-01-01-4,GF ,3.0,T ,27.0,,,,,,Tail
04,01,04-01,2024,01,FrogAlley,6/20/2024,26.3,26.2,,Sunny ,5,10:40,24-04-01-01-5,GF,2.7,A ,24.7,,,,,,
04,01,04-01,2024,01,FrogAlley,6/20/2024,26.3,26.2,,Sunny ,6,10:44,24-04-01-01-6,GF,2.8,A ,26.5,,,,,,
04,01,04-01,2024,01,FrogAlley,6/20/2024,26.3,26.2,,Sunny ,7,10:51,24-04-01-01-7,GF,2.7,A ,26.5,,,,,,
04,01,04-01,2024,01,FrogAlley,6/20/2024,26.3,26.2,,Sunny ,8,10:56,24-04-01-01-8,GF ,2.7,A ,26.8,,,,,,
04,01,04-01,2024,01,FrogAlley,6/20/2024,26.3,26.2,,Sunny ,9,11:11,24-04-01-01-9,GF,5.7,T,26.9,,,,,,
04,01,04-01,2024,01,FrogAlley,6/20/2024,26.3,26.2,,Sunny ,10,11:15,24-04-01-01-10,GF,2.9,A ,27.9,,,,,,
